State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
NJ,7114.0,2,Newark,US,40.69,-74.17,14251.0,34.6,21102.0,11690.0,0
NJ,7302.0,1,Jersey City,US,40.72,-74.03,39964.0,34.0,102211.0,63424.0,0
NJ,7310.0,1,Jersey City,US,40.73,-74.04,13156.0,30.9,136572.0,68822.0,0
NJ,7410.0,1,Fairlawn,US,40.94,-74.13,33164.0,42.2,99536.0,40691.0,0
NJ,7450.0,1,Ridgewood,US,40.98,-74.09,25387.0,41.8,148145.0,72680.0,0
NJ,7457.0,1,Riverdale,US,40.99,-74.31,4154.0,38.9,87274.0,50335.0,0
NJ,7462.0,1,Vernon,US,41.19,-74.49,7121.0,35.4,80278.0,34066.0,0
NJ,7470.0,3,Wayne,US,40.96,-74.24,55216.0,43.0,106469.0,45688.0,0
NJ,7601.0,2,Hackensack,US,40.91,-74.03,44035.0,39.2,55289.0,31474.0,0
NJ,7604.0,1,Hasbrouck Heights,US,40.86,-74.07,12100.0,41.2,81460.0,37855.0,0
NJ,7624.0,1,CLOSTER,US,40.97,-73.96,8582.0,43.6,124023.0,50169.0,0
NJ,7643.0,1,Little Ferry,US,40.86,-74.04,10856.0,41.0,67357.0,33332.0,0
NJ,7645.0,1,Montvale,US,41.05,-74.05,8199.0,42.8,110635.0,52336.0,0
NJ,7652.0,8,Paramus,US,40.96,-74.07,26760.0,46.8,100272.0,42105.0,0
NJ,7656.0,1,Park Ridge,US,41.04,-74.03,8852.0,43.8,104047.0,51120.0,0
NJ,7657.0,1,East Ridgefield,US,40.83,-74.0,11256.0,42.6,68843.0,30869.0,0
NJ,7675.0,1,Old Tappan,US,41.01,-73.98,26975.0,44.2,107295.0,53732.0,0
NJ,7702.0,1,Shrewsbury,US,40.33,-74.06,3923.0,44.5,116087.0,50857.0,0
NJ,7712.0,2,Ocean Township,US,40.23,-74.05,38955.0,39.1,54758.0,33569.0,0
NJ,7719.0,2,Wall Township,US,40.15,-74.06,21158.0,45.1,81121.0,43654.0,0
NJ,7724.0,1,Eatontown,US,40.29,-74.05,21736.0,42.3,74565.0,42435.0,0
NJ,7726.0,1,Manalapan,US,40.31,-74.3,43825.0,42.8,104567.0,46412.0,0
NJ,7728.0,2,Freehold,US,40.26,-74.26,55979.0,40.9,83675.0,38179.0,0
NJ,7731.0,1,Howell,US,40.14,-74.22,38637.0,38.3,99517.0,36347.0,0
NJ,7738.0,1,Lincroft,US,40.33,-74.12,6309.0,44.1,130682.0,49536.0,0
NJ,7751.0,1,Morganville,US,40.35,-74.31,19271.0,41.9,140357.0,57148.0,0
NJ,7753.0,1,Tinton Falls,US,40.22,-74.09,37551.0,44.6,57610.0,32282.0,0
NJ,7755.0,1,Oakhurst,US,40.26,-74.04,6151.0,42.2,91944.0,39077.0,0
NJ,7834.0,1,Denville,US,40.89,-74.48,17909.0,44.0,105075.0,51434.0,0
NJ,7840.0,1,Hackettstown,US,40.82,-74.84,29395.0,41.0,74022.0,37446.0,0
NJ,7866.0,1,Rockaway,US,40.92,-74.53,21827.0,43.6,95756.0,42656.0,0
NJ,7927.0,1,Cedar Knolls,US,40.81,-74.47,3455.0,44.3,98984.0,54013.0,0
NJ,7928.0,1,Chatham,US,40.75,-74.43,19316.0,41.1,145458.0,78322.0,0
NJ,7930.0,1,Chester,US,40.78,-74.69,8410.0,44.3,137986.0,64232.0,0
NJ,7936.0,1,East Hanover,US,40.81,-74.38,11248.0,45.9,102165.0,43593.0,0
NJ,7960.0,2,Morristown,US,40.8,-74.46,44554.0,40.9,102001.0,59153.0,0
NJ,7974.0,1,New Providence,US,40.71,-74.4,12096.0,40.2,143788.0,57746.0,0
NJ,8002.0,4,Cherry Hill,US,39.94,-75.03,22199.0,39.6,73729.0,36139.0,0
NJ,8005.0,1,Barnegat,US,39.76,-74.25,22946.0,45.5,65907.0,30901.0,0
NJ,8012.0,3,Turnersville,US,39.78,-75.04,40352.0,38.5,70435.0,30376.0,0
NJ,8016.0,1,Burlington,US,40.04,-74.82,33382.0,40.3,75454.0,30954.0,0
NJ,8034.0,2,Cherry Hill,US,39.91,-75.0,18558.0,42.2,87929.0,39633.0,0
NJ,8037.0,1,Hammonton,US,39.55,-74.74,24099.0,43.1,66441.0,32398.0,0
NJ,8043.0,1,Voorhees,US,39.84,-74.93,29375.0,43.4,78568.0,41549.0,0
NJ,8050.0,1,Manahawkin,US,39.71,-74.29,24935.0,44.1,69475.0,33531.0,0
NJ,8053.0,1,Evesham,US,39.89,-74.93,45664.0,41.4,90797.0,41902.0,0
NJ,8054.0,2,Mount Laurel,US,39.98,-74.89,41870.0,42.9,87724.0,46104.0,0
NJ,8057.0,1,Moorestown,US,39.94,-74.96,20861.0,44.5,120625.0,66222.0,0
NJ,8069.0,2,Pennsgrove,US,39.72,-75.45,12842.0,36.9,46000.0,22066.0,0
NJ,8081.0,2,Sicklerville,US,39.75,-74.99,48699.0,37.2,81923.0,32391.0,0
NJ,8096.0,2,Deptford,US,39.83,-75.1,35943.0,40.4,66606.0,32450.0,0
NJ,8205.0,1,Galloway,US,39.48,-74.54,28532.0,39.6,60072.0,27219.0,0
NJ,8226.0,1,Ocean City,US,39.28,-74.58,11470.0,54.5,57813.0,42629.0,0
NJ,8240.0,1,Pomona,US,39.49,-74.59,2531.0,20.3,0.0,3438.0,0
NJ,8401.0,1,Atlantic City,US,39.38,-74.43,39547.0,35.9,25737.0,18162.0,0
NJ,8512.0,3,Cranbury,US,40.32,-74.44,11078.0,40.4,82625.0,45934.0,0
NJ,8540.0,1,Princeton,US,40.31,-74.66,46888.0,38.9,127170.0,63894.0,0
NJ,8620.0,1,Yardville,US,40.18,-74.63,13402.0,41.2,87314.0,33891.0,0
NJ,8648.0,3,Lawrenceville,US,40.3,-74.68,32315.0,39.2,85090.0,38517.0,0
NJ,8701.0,1,Lakewood,US,40.06,-74.16,96575.0,22.4,40983.0,15124.0,0
NJ,8731.0,1,Forked River,US,39.87,-74.21,20092.0,43.4,67070.0,31748.0,0
NJ,8755.0,1,Toms River,US,40.05,-74.22,25607.0,48.1,69216.0,38925.0,0
NJ,8807.0,2,Bridgewater,US,40.59,-74.56,38865.0,41.2,113466.0,48442.0,0
NJ,8812.0,1,Green Brook,US,40.59,-74.5,14473.0,42.4,92666.0,42543.0,0
NJ,8822.0,1,Flemington,US,40.49,-74.86,30975.0,43.9,101020.0,47080.0,0
NJ,8830.0,1,Iselin,US,40.56,-74.3,18502.0,40.3,80953.0,32939.0,0
NJ,8837.0,2,Edison,US,40.55,-74.34,16557.0,38.8,75917.0,35717.0,0
NJ,8844.0,1,Hillsborough,US,40.5,-74.65,39600.0,40.2,112761.0,46866.0,0
NJ,8850.0,1,Milltown,US,40.42,-74.44,8723.0,41.2,104938.0,41257.0,0
NJ,8852.0,1,South Brunswick,US,40.38,-74.57,18177.0,37.8,100038.0,44062.0,0
NJ,8854.0,2,Piscataway,US,40.52,-74.43,57348.0,31.8,88494.0,31187.0,0
NJ,8865.0,2,Phillipsburg,US,40.69,-75.14,29479.0,41.4,55313.0,27839.0,0
NJ,8876.0,1,Somerville,US,40.57,-74.62,22348.0,39.5,88506.0,41565.0,0
NJ,8879.0,1,South Amboy,US,40.46,-74.3,23419.0,42.1,70107.0,36120.0,0
NJ,8889.0,1,Whitehouse Station,US,40.62,-74.76,9757.0,46.3,123233.0,64047.0,0
NJ,8901.0,2,New Brunswick,US,40.5,-74.44,57280.0,23.2,38435.0,14174.0,0
NJ,8902.0,1,North Brunswick,US,40.44,-74.5,41825.0,37.0,80402.0,34617.0,0
NJ,70025.0,1,Bayonne,US,40.67,-74.11,0.0,0.0,0.0,0.0,0
NJ,70067.0,1,West Caldwell,US,40.85,-74.3,2816.0,36.8,44172.0,21147.0,0
NJ,70141.0,1,Clifton,US,40.83,-74.14,0.0,0.0,0.0,0.0,0
NJ,70201.0,1,Edgewater,US,40.81,-73.98,0.0,0.0,0.0,0.0,0
NJ,70243.0,1,Fort Lee,US,40.86,-73.97,0.0,0.0,0.0,0.0,0
NJ,70245.0,1,Fort Lee,US,40.85,-73.97,0.0,0.0,0.0,0.0,0
NJ,70246.0,1,Fort Lee,US,40.86,-73.97,0.0,0.0,0.0,0.0,0
NJ,70282.0,1,Glen Ridge,US,40.8,-74.2,0.0,0.0,0.0,0.0,0
NJ,70304.0,2,Hoboken,US,40.74,-74.03,0.0,0.0,0.0,0.0,0
NJ,70305.0,1,Hoboken,US,40.75,-74.03,0.0,0.0,0.0,0.0,0
NJ,70363.0,1,Linden,US,40.62,-74.25,26531.0,32.8,39453.0,17810.0,0
NJ,70392.0,1,Livingston,US,40.8,-74.32,8455.0,36.1,49601.0,22362.0,0
NJ,70422.0,1,Montclair,US,40.81,-74.22,15881.0,35.2,39121.0,19632.0,0
NJ,70431.0,1,Upper Montclair,US,40.84,-74.21,5040.0,46.0,60934.0,26852.0,0
NJ,70474.0,1,North Bergen,US,40.8,-74.02,0.0,0.0,0.0,0.0,0
NJ,70661.0,1,Clark,US,40.63,-74.31,2474.0,40.3,36250.0,20178.0,0
NJ,70681.0,1,Roseland,US,40.82,-74.33,0.0,0.0,0.0,0.0,0
NJ,70732.0,2,East Rutherford,US,40.83,-74.08,1155.0,47.1,47857.0,24353.0,0
